doc_id,gt_doc_id,category,field_name,pred_value,gt_value
L2_B_015_v1,L2_B_015,B,unit_price,"[99.77, 92.27, 32.57]","[99.77, 92.21, 32.57]"
L2_B_016_v1,L2_B_016,B,po_date,"""2022-11-22""","""2026-11-22"""
L2_B_016_v1,L2_B_016,B,part_number,"[""H-410"", ""GX-725"", ""CX-725"", ""BK-220""]","[""HM-410"", ""GX-725"", ""GX-725"", ""BK-220""]"
L2_B_016_v1,L2_B_016,B,quantity,"[37, 13, 1, 15]","[37, 13, 14, 15]"
L2_B_016_v1,L2_B_016,B,unit_price,"[43.78, 20.7, 46.6, 22.17]","[43.78, 20.27, 46.06, 22.17]"
L2_B_016_v1,L2_B_016,B,line_amount,"[1619.86, 263.51, 46.6, 332.55]","[1619.86, 263.51, 644.84, 332.55]"
L2_B_017_v1,L2_B_017,B,part_number,"[""EY-220"", ""RT-725"", ""GX-725""]","[""EV-220"", ""IR-725"", ""GX-725""]"
L2_B_018_v1,L2_B_018,B,po_date,"""2023-10-02""","""2026-10-10"""
L2_B_018_v1,L2_B_018,B,currency,null,"""EUR"""
L2_B_018_v1,L2_B_018,B,part_number,"[""Part JX-10"", ""Part DX-940"", ""Part JU-840"", ""Part BK-512"", ""Part AK-330""]","[""JQ-100"", ""DX-940"", ""JQ-830"", ""BK-512"", ""AX-830""]"
L2_B_018_v1,L2_B_018,B,quantity,"[33, 20, 12, 7, 21]","[33, 20, 12, 34, 25]"
L2_B_018_v1,L2_B_018,B,unit,"[""EA"", ""boxes"", ""units"", null, ""EA""]","[""EA"", ""boxes"", ""units"", ""units"", ""units""]"
L2_B_018_v1,L2_B_018,B,unit_price,"[18.39, 5.2, 78.51, 45.06, 55.12]","[18.39, 5.2, 78.51, 13.09, 55.12]"
L2_B_018_v1,L2_B_018,B,line_amount,"[606.87, 104.0, 942.12, 315.42, 1157.52]","[606.87, 104.0, 942.12, 445.06, 1378.0]"
L2_B_019_v1,L2_B_019,B,po_date,"""2023-12-05""","""2024-12-05"""
L2_B_019_v1,L2_B_019,B,part_number,"[""ER-512"", ""EV-512"", ""Part IR-20 / Y EA""]","[""IR-512"", ""EV-512"", ""IR-220""]"
L2_B_019_v1,L2_B_019,B,quantity,"[5, 36, 3]","[5, 36, 19]"
L2_B_019_v1,L2_B_019,B,unit,"[""EA"", ""EA"", ""EA""]","[""units"", ""units"", ""EA""]"
L2_B_020_v1,L2_B_020,B,po_date,"""2024-04-28""","""2026-04-28"""
L2_B_020_v1,L2_B_020,B,currency,null,"""EUR"""
L2_B_021_v1,L2_B_021,B,po_date,"""2024-09-04""","""2024-04-09"""
L2_B_021_v1,L2_B_021,B,part_number,"[""CH-930"", ""CX-410""]","[""CN-830"", ""GX-410""]"
L2_B_021_v1,L2_B_021,B,unit,"[""pcs"", ""EA""]","[""sets"", ""EA""]"
L2_B_021_v1,L2_B_021,B,unit_price,"[93.72, 99.2]","[93.08, 99.2]"
L2_B_022_v1,L2_B_022,B,total_amount,488.1,883.88
L2_B_022_v1,L2_B_022,B,part_number,"[""JQ-410"", ""PT-220"", ""DK-725""]","[""JQ-410"", ""FT-220"", ""DX-725""]"
L2_B_022_v1,L2_B_022,B,unit_price,"[9.64, 2.91, 48.11]","[9.64, 2.91, 48.81]"
L2_B_023_v1,L2_B_023,B,po_date,"""2023-03-12""","""2025-03-12"""
L2_B_023_v1,L2_B_023,B,part_number,"[""Part BK-705"", ""Part FN-725"", ""Part BK-410"", ""Part SJ-520"", ""Part 30-940""]","[""BK-305"", ""FT-725"", ""BK-410"", ""JQ-512"", ""JQ-940""]"
L2_B_023_v1,L2_B_023,B,quantity,"[5, 30, 10, 40, 21]","[15, 39, 10, 40, 21]"
L2_B_023_v1,L2_B_023,B,unit_price,"[10.5, 73.54, 26.28, 60.2, 12.13]","[10.5, 73.54, 26.28, 60.8, 22.13]"
L2_B_023_v1,L2_B_023,B,line_amount,"[157.5, 2680.06, 262.8, 2402.0, 446.73]","[157.5, 2868.06, 262.8, 2432.0, 464.73]"
L2_B_024_v1,L2_B_024,B,po_date,"""2016-01-18""","""2026-01-18"""
L2_B_024_v1,L2_B_024,B,part_number,"[""AX-512"", ""GK-940""]","[""AX-512"", ""GX-940""]"
L2_B_025_v1,L2_B_025,B,po_date,null,"""2025-10-31"""
L2_B_025_v1,L2_B_025,B,currency,null,"""EUR"""
L2_B_025_v1,L2_B_025,B,total_amount,378.03,3784.03
L2_B_025_v1,L2_B_025,B,part_number,"[""Part-XX-100"", ""B-830"", ""Part-C220"", ""Part-C830""]","[""DX-100"", ""BK-830"", ""CN-220"", ""CN-830""]"
L2_B_025_v1,L2_B_025,B,unit,"[""EA"", null, ""pcs"", ""boxes""]","[""EA"", ""units"", ""pcs"", ""boxes""]"
L2_B_026_v1,L2_B_026,B,po_date,"""2022-06-21""","""2026-07-21"""
L2_B_026_v1,L2_B_026,B,total_amount,2986.27,7487.93
L2_B_026_v1,L2_B_026,B,part_number,"[""C-512"", ""B-410"", ""A-410"", ""C-413"", ""G-410""]","[""CN-512"", ""BK-410"", ""AX-410"", ""CN-305"", ""GX-410""]"
L2_B_026_v1,L2_B_026,B,unit,"[""pcs"", ""pcs"", null, ""pcs"", ""boxes""]","[""pcs"", ""units"", ""pcs"", ""pcs"", ""boxes""]"
L2_B_026_v1,L2_B_026,B,unit_price,"[18.35, 66.6, 32.32, 37.6, 80.71]","[18.35, 68.06, 6.32, 37.67, 80.71]"
L2_B_026_v1,L2_B_026,B,line_amount,"[697.3, 2566.28, 64.64, 1205.44, 2986.27]","[697.3, 2586.28, 12.64, 1205.44, 2986.27]"
L2_B_027_v1,L2_B_027,B,part_number,"[""EV-410"", ""W-410"", ""X-100"", ""AX-618""]","[""EV-410"", ""HM-410"", ""GX-100"", ""AX-618""]"
L2_B_027_v1,L2_B_027,B,quantity,"[14, 1, 12, 6]","[14, 25, 17, 36]"
L2_B_027_v1,L2_B_027,B,unit,"[""sets"", ""EA"", ""units"", ""pcs""]","[""sets"", ""units"", ""EA"", ""pcs""]"
L2_B_027_v1,L2_B_027,B,unit_price,"[30.5, 1999.75, 16.76, 35.5]","[30.58, 59.99, 16.76, 35.95]"
L2_B_027_v1,L2_B_027,B,line_amount,"[428.12, 1999.75, 284.92, 1294.2]","[428.12, 1499.75, 284.92, 1294.2]"
L2_B_028_v1,L2_B_028,B,part_number,"[""GX-305"", ""FZ-725""]","[""GX-305"", ""FT-725""]"
L2_B_029_v1,L2_B_029,B,po_date,"""2026-03-01""","""2026-01-03"""
L2_B_029_v1,L2_B_029,B,currency,null,"""USD"""
L2_B_029_v1,L2_B_029,B,part_number,"[""RK-305"", ""FR-305"", ""CX-940"", ""CL-100"", ""SR-410""]","[""BK-305"", ""FT-305"", ""GX-940"", ""CN-100"", ""IR-410""]"
L2_B_029_v1,L2_B_029,B,quantity,"[10, 40, 12, 21, 30]","[18, 40, 17, 21, 30]"
L2_B_029_v1,L2_B_029,B,unit,"[""boxes"", ""pcs"", ""sets"", ""sets"", null]","[""boxes"", ""pcs"", ""pcs"", ""sets"", ""pcs""]"
L2_B_029_v1,L2_B_029,B,unit_price,"[85.54, 5.95, 96.96, 27.5, 6.84]","[85.54, 5.95, 96.9, 27.5, 56.48]"
L2_B_029_v1,L2_B_029,B,line_amount,"[1539.72, 238.0, 1163.0, 577.5, 205.2]","[1539.72, 238.0, 1647.3, 577.5, 1694.4]"
L2_B_030_v1,L2_B_030,B,part_number,"[""HM-10"", ""GX-830""]","[""HM-100"", ""GX-830""]"
L2_B_030_v1,L2_B_030,B,unit_price,"[14.01, 44.5]","[14.01, 44.45]"
L2_B_031_v1,L2_B_031,B,part_number,"[""GX-410"", ""R-100""]","[""GX-410"", ""IR-100""]"
L2_B_032_v1,L2_B_032,B,po_number,"""po-205-9674""","""PO-2025-9674"""
L2_B_032_v1,L2_B_032,B,part_number,"[""Part EV-940"", ""Gx-61""]","[""EV-940"", ""GX-618""]"
L2_B_032_v1,L2_B_032,B,quantity,"[4, 16]","[17, 16]"
L2_B_032_v1,L2_B_032,B,unit,"[""EA"", ""EA""]","[""pcs"", ""EA""]"
L2_B_033_v1,L2_B_033,B,total_amount,428.97,4248.97
L2_B_033_v1,L2_B_033,B,part_number,"[""L2_B_033"", ""TX-305"", ""PF-100""]","[""IR-830"", ""DX-305"", ""FT-100""]"
L2_B_033_v1,L2_B_033,B,quantity,"[40, 23, 1]","[40, 23, 13]"
L2_B_033_v1,L2_B_033,B,unit_price,"[23.41, 91.95, 92.04]","[23.44, 91.95, 92.04]"
L2_B_034_v1,L2_B_034,B,part_number,"[""GX-512"", ""AX-725"", ""T-410""]","[""GX-512"", ""AX-725"", ""FT-410""]"
L2_B_034_v1,L2_B_034,B,quantity,"[30, 1, 1]","[39, 10, 4]"
L2_B_034_v1,L2_B_034,B,unit,"[""boxes"", null, null]","[""boxes"", ""units"", ""units""]"
L2_B_034_v1,L2_B_034,B,unit_price,"[81.82, 194.2, 19.84]","[81.82, 19.42, 19.84]"
L2_B_035_v1,L2_B_035,B,po_date,"""2023-05-05""","""2025-03-05"""
L2_B_035_v1,L2_B_035,B,part_number,"[""AX-725"", ""CZ-830"", ""BK-830"", ""K-100""]","[""AX-725"", ""GX-830"", ""BK-830"", ""BK-100""]"
L2_B_036_v1,L2_B_036,B,po_date,"""2023-12-03""","""2024-12-03"""
L2_B_036_v1,L2_B_036,B,unit,"[""EA"", ""EA""]","[""units"", ""EA""]"
L2_B_037_v1,L2_B_037,B,po_date,"""2017-07-14""","""2024-07-17"""
L2_B_037_v1,L2_B_037,B,part_number,"[""BK-512"", ""EV-220"", ""3K-6B"", ""HM-830""]","[""BK-512"", ""EV-220"", ""GX-618"", ""HM-830""]"
L2_B_037_v1,L2_B_037,B,quantity,"[3, 32, 26, 30]","[7, 32, 26, 30]"
L2_B_037_v1,L2_B_037,B,unit,"[""sets"", ""EA"", ""boxes"", ""boxes""]","[""sets"", ""units"", ""EA"", ""boxes""]"
L2_B_037_v1,L2_B_037,B,unit_price,"[48.41, 49.93, 12.1, 6.37]","[48.41, 49.93, 20.12, 6.37]"
L2_B_038_v1,L2_B_038,B,currency,null,"""EUR"""
L2_B_038_v1,L2_B_038,B,part_number,"[""Part IR-30"", ""Part CN-410"", ""Part BK-725"", ""Part EV-816"", ""5x-94""]","[""IR-305"", ""CN-410"", ""BK-725"", ""EV-618"", ""GX-940""]"
L2_B_038_v1,L2_B_038,B,quantity,"[3, 30, 1, 2, 1]","[4, 30, 10, 11, 7]"
L2_B_038_v1,L2_B_038,B,unit,"[""EA"", ""EA"", ""EA"", ""EA"", ""pcs""]","[""pcs"", ""EA"", ""EA"", ""pcs"", ""boxes""]"
L2_B_038_v1,L2_B_038,B,unit_price,"[51.41, 18.94, 61.8, 30.74, 60.03]","[51.21, 18.94, 6.18, 83.74, 40.03]"
L2_B_038_v1,L2_B_038,B,line_amount,"[204.84, 568.2, 61.8, 60.21, 280.21]","[204.84, 568.2, 61.8, 921.14, 280.21]"
L2_B_039_v1,L2_B_039,B,part_number,"[""C-725"", ""PF-01""]","[""CN-725"", ""FT-410""]"
L2_B_039_v1,L2_B_039,B,unit,"[""pcs"", null]","[""pcs"", ""pcs""]"
L2_B_040_v1,L2_B_040,B,part_number,"[""L2-PT-100"", ""L2-R-725"", ""L2-NX-305"", ""L2-PT-10X"", ""L2-D-512""]","[""FT-100"", ""IR-725"", ""AX-305"", ""DX-100"", ""DX-512""]"
L2_B_040_v1,L2_B_040,B,quantity,"[33, 12, 15, 34, 5]","[33, 12, 35, 14, 5]"
L2_B_040_v1,L2_B_040,B,unit,"[""units"", ""EA"", ""sets"", ""sets"", ""boxes""]","[""units"", ""EA"", ""EA"", ""sets"", ""boxes""]"
L2_B_040_v1,L2_B_040,B,unit_price,"[76.43, 8.43, 18.17, 80.42, 91.37]","[76.43, 8.43, 88.17, 84.02, 91.97]"
L2_B_040_v1,L2_B_040,B,line_amount,"[2522.19, 101.16, 3085.95, 11176.28, 459.85]","[2522.19, 101.16, 3085.95, 1176.28, 459.85]"
L2_B_041_v1,L2_B_041,B,po_date,"""2023-08-06""","""2025-08-06"""
L2_B_041_v1,L2_B_041,B,part_number,"[""DL-40"", ""PX-940"", ""CH-305""]","[""DX-410"", ""GX-940"", ""CN-305""]"
L2_B_041_v1,L2_B_041,B,unit,"[""EA"", ""EA"", ""EA""]","[""EA"", ""pcs"", ""units""]"
L2_B_042_v1,L2_B_042,B,po_date,"""2024-03-24""","""2026-03-24"""
L2_B_042_v1,L2_B_042,B,part_number,"[""Part-012"", ""Part-912"", ""Part-EV-010"", ""Part-AX-725""]","[""JQ-512"", ""FT-512"", ""EV-410"", ""AX-725""]"
L2_B_042_v1,L2_B_042,B,quantity,"[2, 8, 13, 5]","[37, 8, 19, 35]"
L2_B_042_v1,L2_B_042,B,unit,"[""boxes"", ""boxes"", ""EA"", ""pieces""]","[""boxes"", ""boxes"", ""EA"", ""boxes""]"
L2_B_042_v1,L2_B_042,B,unit_price,"[65.45, 49.21, 27.59, 77.02]","[65.44, 49.21, 27.59, 77.02]"
L2_B_043_v1,L2_B_043,B,part_number,"[""BK-330"", ""RTK-305"", ""PTK-D512""]","[""BK-830"", ""IR-305"", ""DX-512""]"
L2_B_043_v1,L2_B_043,B,quantity,"[37, 15, 7]","[37, 18, 7]"
L2_B_043_v1,L2_B_043,B,unit,"[""EA"", ""EA"", ""sets""]","[""EA"", ""boxes"", ""sets""]"
L2_B_043_v1,L2_B_043,B,line_amount,"[730.75, 1096.05, 166.46]","[730.75, 1315.26, 166.46]"
L2_B_044_v1,L2_B_044,B,total_amount,2956.0,2958.06
L2_B_044_v1,L2_B_044,B,part_number,"[""FT-725"", ""CR-202"", ""CM-610""]","[""FT-725"", ""CN-220"", ""CN-618""]"
L2_B_044_v1,L2_B_044,B,quantity,"[0, 31, 23]","[10, 31, 23]"
L2_B_044_v1,L2_B_044,B,unit,"[null, ""sets"", null]","[""units"", ""sets"", ""pcs""]"
L2_B_044_v1,L2_B_044,B,unit_price,"[99.25, 16.0, 63.84]","[99.25, 16.04, 63.84]"
L2_B_045_v1,L2_B_045,B,po_date,"""2023-01-01""","""2024-01-10"""
L2_B_045_v1,L2_B_045,B,part_number,"[""R-40"", ""Dk-40"", ""X-910"", ""AX-512""]","[""IR-410"", ""DX-410"", ""GX-940"", ""AX-512""]"
L2_B_045_v1,L2_B_045,B,unit,"[""pcs"", null, ""units"", ""boxes""]","[""pcs"", ""boxes"", ""units"", ""boxes""]"
L2_B_046_v1,L2_B_046,B,currency,null,"""USD"""
L2_B_046_v1,L2_B_046,B,total_amount,256.4,2586.4
L2_B_046_v1,L2_B_046,B,part_number,"[""EV-940"", ""AX-720""]","[""EV-940"", ""AX-220""]"
L2_B_046_v1,L2_B_046,B,unit,"[""pcs"", ""pcs""]","[""units"", ""pcs""]"
L2_B_047_v1,L2_B_047,B,part_number,"[""Part-30-2020"", ""RM-410"", ""BX-410"", ""AX-940"", ""HM-618""]","[""JQ-220"", ""HM-410"", ""IR-410"", ""AX-940"", ""HM-618""]"
L2_B_047_v1,L2_B_047,B,quantity,"[1, 5, 14, 28, 15]","[8, 9, 14, 28, 15]"
L2_B_047_v1,L2_B_047,B,unit,"[""pcs"", ""units"", ""boxes"", ""sets"", ""units""]","[""boxes"", ""units"", ""boxes"", ""sets"", ""EA""]"
L2_B_048_v1,L2_B_048,B,po_date,"""2024-01-21""","""2024-03-21"""
L2_B_048_v1,L2_B_048,B,currency,null,"""EUR"""
L2_B_048_v1,L2_B_048,B,part_number,"[""AX-10"", ""HM-512"", ""CN-220"", ""EV-725"", ""CN-220""]","[""AX-100"", ""HM-512"", ""CN-220"", ""EV-725"", ""CN-220""]"
L2_B_048_v1,L2_B_048,B,quantity,"[9, 12, 25, 27, 2]","[9, 12, 25, 27, 28]"
L2_B_048_v1,L2_B_048,B,unit_price,"[11.31, 34.21, 81.37, 96.31, 65.59]","[11.31, 34.21, 81.87, 96.31, 65.59]"
L2_B_049_v1,L2_B_049,B,po_date,"""2022-04-22""","""2026-04-22"""
L2_B_049_v1,L2_B_049,B,currency,null,"""EUR"""
L2_B_049_v1,L2_B_049,B,part_number,"[""IR-110"", ""20-220"", ""G3-305"", ""CN-940""]","[""IR-410"", ""JQ-220"", ""GX-305"", ""CN-940""]"
L2_B_049_v1,L2_B_049,B,unit,"[""boxes"", ""sets"", ""units"", null]","[""boxes"", ""sets"", ""units"", ""sets""]"
L2_B_050_v1,L2_B_050,B,po_date,"""2023-07-06""","""2026-07-06"""
L2_B_050_v1,L2_B_050,B,currency,null,"""USD"""
L2_B_050_v1,L2_B_050,B,total_amount,585.12,5885.12
L2_B_050_v1,L2_B_050,B,part_number,"[""AX-220"", ""HR-100"", ""V-940"", ""HM-618""]","[""AX-220"", ""IR-100"", ""EV-940"", ""HM-618""]"
L2_B_050_v1,L2_B_050,B,unit,"[null, null, ""units"", ""boxes""]","[""sets"", ""pcs"", ""units"", ""boxes""]"
L2_B_050_v1,L2_B_050,B,line_amount,"[882.99, 154.8, 3855.6, 992.25]","[882.99, 154.28, 3855.6, 992.25]"
L2_C_001_v1,L2_C_001,C,part_number,"[""Gx-220"", ""Gx-410"", ""Kx-725""]","[""GX-220"", ""GX-410"", ""BK-725""]"
L2_C_001_v1,L2_C_001,C,quantity,"[3, 14, 7]","[33, 14, 14]"
L2_C_001_v1,L2_C_001,C,unit,"[""boxes"", null, ""packs""]","[""boxes"", ""sets"", ""pcs""]"
L2_C_001_v1,L2_C_001,C,unit_price,"[20.38, 20.38, 72.15]","[15.76, 20.38, 72.25]"
L2_C_001_v1,L2_C_001,C,line_amount,"[285.32, 285.32, 1011.5]","[520.08, 285.32, 1011.5]"
L2_C_002_v1,L2_C_002,C,part_number,"[""JY-616"", ""JY-410""]","[""JQ-618"", ""JQ-410"", ""EV-830""]"
L2_C_002_v1,L2_C_002,C,quantity,"[8, 27]","[8, 26, 27]"
L2_C_002_v1,L2_C_002,C,unit,"[""units"", ""EA""]","[""units"", ""boxes"", ""EA""]"
L2_C_002_v1,L2_C_002,C,unit_price,"[39.97, 96.43]","[39.97, 43.03, 96.43]"
L2_C_002_v1,L2_C_002,C,line_amount,"[319.76, 2603.61]","[319.76, 1118.78, 2603.61]"
L2_C_003_v1,L2_C_003,C,total_amount,6005.84,4005.84
L2_C_003_v1,L2_C_003,C,part_number,"[""GX-100"", ""CN-100"", ""CN-101"", ""CN-512""]","[""JQ-725"", ""GX-100"", ""CN-100"", ""CN-512""]"
L2_C_003_v1,L2_C_003,C,quantity,"[37, 20, 8, 4]","[37, 20, 8, 14]"
L2_C_003_v1,L2_C_003,C,unit,"[""units"", ""units"", ""units"", ""boxes""]","[""units"", ""units"", ""pcs"", ""boxes""]"
L2_C_003_v1,L2_C_003,C,unit_price,"[49.08, 87.0, 35.84, 28.16]","[49.08, 87.99, 4.48, 28.16]"
L2_C_003_v1,L2_C_003,C,line_amount,"[1815.96, 1740.0, 286.72, 112.64]","[1815.96, 1759.8, 35.84, 394.24]"
L2_C_004_v1,L2_C_004,C,po_date,"""2025-01-05""","""2025-05-01"""
L2_C_004_v1,L2_C_004,C,part_number,"[""DX-B30"", ""TR-410"", ""A20B/45"", ""AX-725""]","[""FT-940"", ""DX-830"", ""IR-410"", ""BK-305"", ""AX-725""]"
L2_C_004_v1,L2_C_004,C,quantity,"[2, 25, 2, 3]","[26, 2, 25, 20, 34]"
L2_C_004_v1,L2_C_004,C,unit,"[""EA"", ""EA"", ""EA"", ""boxes""]","[""pcs"", ""EA"", ""EA"", ""EA"", ""boxes""]"
L2_C_004_v1,L2_C_004,C,unit_price,"[74.88, 76.0, 459.6, 13.7]","[42.82, 74.88, 76.0, 45.98, 13.7]"
L2_C_004_v1,L2_C_004,C,line_amount,"[149.76, 1900.0, 919.6, 41.1]","[1113.32, 149.76, 1900.0, 919.6, 465.8]"
L2_C_005_v1,L2_C_005,C,po_date,"""2026-01-10""","""2026-10-01"""
L2_C_005_v1,L2_C_005,C,unit,"[null, null]","[""pcs"", ""sets""]"
L2_C_006_v1,L2_C_006,C,part_number,"[""Part No: 30-410"", ""B: 725 / 2x2009 / 39.37 / 866.14"", ""Part No: M-830""]","[""JQ-410"", ""BK-725"", ""AX-940"", ""HM-830""]"
L2_C_006_v1,L2_C_006,C,quantity,"[30, 36, 34]","[30, 22, 36, 34]"
L2_C_006_v1,L2_C_006,C,unit,"[""pcs"", ""boxes"", ""pcs""]","[""pcs"", ""boxes"", ""boxes"", ""pcs""]"
L2_C_006_v1,L2_C_006,C,unit_price,"[5.55, 73.95, 60.68]","[25.55, 39.37, 72.95, 80.68]"
L2_C_006_v1,L2_C_006,C,line_amount,"[166.5, 2632.2, 2063.12]","[766.5, 866.14, 2626.2, 2743.12]"
L2_C_007_v1,L2_C_007,C,part_number,"[""F1-100"", ""EV-940"", ""EV-725""]","[""FT-100"", ""EV-940"", ""EV-725""]"
L2_C_007_v1,L2_C_007,C,quantity,"[3, 6, 3]","[3, 6, 38]"
L2_C_007_v1,L2_C_007,C,unit_price,"[47.0, 74.32, 82.52]","[47.0, 7.32, 82.52]"
L2_C_007_v1,L2_C_007,C,line_amount,"[141.0, 443.92, 247.56]","[141.0, 43.92, 3135.76]"
L2_C_008_v1,L2_C_008,C,total_amount,4461.0,4461.08
L2_C_008_v1,L2_C_008,C,part_number,"[""AM-830"", ""GX-940"", ""PT-180"", ""AX-110"", ""IR-220""]","[""AX-830"", ""GX-940"", ""FT-100"", ""AX-100"", ""IR-220""]"
L2_C_008_v1,L2_C_008,C,quantity,"[26, 30, 21, 5, 40]","[26, 36, 11, 37, 40]"
L2_C_008_v1,L2_C_008,C,unit,"[""EA"", null, null, null, ""boxes""]","[""EA"", ""boxes"", ""units"", ""units"", ""boxes""]"
L2_C_008_v1,L2_C_008,C,unit_price,"[0.72, 23.55, 31.21, 15.85, 40.62]","[40.72, 23.55, 31.21, 15.85, 40.62]"
L2_C_008_v1,L2_C_008,C,line_amount,"[18.72, 706.5, 655.41, 79.25, 1624.8]","[1058.72, 847.8, 343.31, 586.45, 1624.8]"
L2_C_009_v1,L2_C_009,C,part_number,"[""DX-830"", ""DX-220"", ""DX-830"", ""MV-305""]","[""DX-830"", ""DX-220"", ""FT-830"", ""EV-305""]"
L2_C_009_v1,L2_C_009,C,quantity,"[3, 2, 6, 23]","[6, 24, 6, 23]"
L2_C_010_v1,L2_C_010,C,po_date,"""2022-09-09""","""2026-09-09"""
L2_C_010_v1,L2_C_010,C,part_number,"[""CM-220"", ""DK-512"", ""6 units"", ""10-410""]","[""CN-220"", ""DX-512"", ""IR-100"", ""JQ-410""]"
L2_C_010_v1,L2_C_010,C,quantity,"[33, 10, null, 39]","[33, 10, 6, 39]"
L2_C_010_v1,L2_C_010,C,unit,"[""boxes"", ""pcs"", null, null]","[""boxes"", ""pcs"", ""units"", ""pcs""]"
L2_C_010_v1,L2_C_010,C,unit_price,"[56.06, 89.3, 89.0, 41.7]","[56.06, 89.35, 89.43, 41.7]"
L2_C_010_v1,L2_C_010,C,line_amount,"[1849.98, 893.5, 536.8, 1626.3]","[1849.98, 893.5, 536.58, 1626.3]"
L2_C_011_v1,L2_C_011,C,unit_price,"[85.0, 45.73]","[85.1, 45.73]"
L2_C_011_v1,L2_C_011,C,line_amount,"[1446.0, 457.3]","[1446.7, 457.3]"
L2_C_012_v1,L2_C_012,C,part_number,"[""P1-220"", ""EV-940"", ""GX-410"", ""P1-105""]","[""FT-220"", ""EV-940"", ""GX-618"", ""GX-410"", ""FT-830""]"
L2_C_012_v1,L2_C_012,C,quantity,"[4, 19, 13, 27]","[4, 19, 13, 6, 27]"
L2_C_012_v1,L2_C_012,C,unit,"[""units"", null, ""units"", ""sets""]","[""units"", ""units"", ""units"", ""units"", ""sets""]"
L2_C_012_v1,L2_C_012,C,unit_price,"[5.91, 5.38, 62.63, 36.58]","[5.91, 83.82, 38.91, 52.63, 36.58]"
L2_C_012_v1,L2_C_012,C,line_amount,"[23.64, 101.22, 815.19, 987.66]","[23.64, 1592.58, 505.83, 315.78, 987.66]"
L2_C_013_v1,L2_C_013,C,total_amount,6049.0,6049.6
L2_C_013_v1,L2_C_013,C,part_number,"[""J0-J305"", ""C8-305"", ""J0-J305"", ""C9-940"", ""A-512""]","[""JQ-305"", ""CN-305"", ""JQ-305"", ""CN-940"", ""AX-512""]"
L2_C_013_v1,L2_C_013,C,quantity,"[32, 12, 34, 12, 40]","[32, 3, 34, 12, 40]"
L2_C_013_v1,L2_C_013,C,unit,"[""sets"", ""sets"", null, ""sets"", ""pcs""]","[""sets"", ""EA"", ""pcs"", ""sets"", ""pcs""]"
L2_C_013_v1,L2_C_013,C,unit_price,"[0.94, 25.88, 5.84, 27.31, 96.99]","[48.94, 25.88, 5.84, 27.31, 96.99]"
L2_C_013_v1,L2_C_013,C,line_amount,"[16.08, 77.64, 198.56, 327.72, 3879.6]","[1566.08, 77.64, 198.56, 327.72, 3879.6]"
L2_C_014_v1,L2_C_014,C,unit,"[""EA"", null]","[""EA"", ""units""]"
L2_C_015_v1,L2_C_015,C,part_number,"[""DX-220"", ""A-980""]","[""JQ-220"", ""DX-220"", ""GX-512"", ""AX-940""]"
L2_C_015_v1,L2_C_015,C,quantity,"[10, 2]","[39, 10, 40, 2]"
L2_C_015_v1,L2_C_015,C,unit,"[""boxes"", ""pcs""]","[""sets"", ""boxes"", ""EA"", ""pcs""]"
L2_C_015_v1,L2_C_015,C,unit_price,"[26.94, 71.5]","[80.85, 26.94, 87.92, 71.5]"
L2_C_015_v1,L2_C_015,C,line_amount,"[269.4, 143.0]","[3153.15, 269.4, 3516.8, 143.0]"
L2_C_016_v1,L2_C_016,C,total_amount,531.61,5313.61
L2_C_016_v1,L2_C_016,C,part_number,"[""L2-940"", ""L2-940"", ""L2-810""]","[""GX-940"", ""IR-940"", ""JQ-618"", ""BK-410""]"
L2_C_016_v1,L2_C_016,C,quantity,"[7, 32, 10]","[27, 32, 18, 10]"
L2_C_016_v1,L2_C_016,C,unit,"[""units"", ""sets"", ""sets""]","[""units"", ""sets"", ""sets"", ""sets""]"
L2_C_016_v1,L2_C_016,C,unit_price,"[75.99, 19.51, 98.87]","[75.99, 19.51, 98.87, 85.79]"
L2_C_016_v1,L2_C_016,C,line_amount,"[529.93, 624.32, 789.7]","[2051.73, 624.32, 1779.66, 857.9]"
L2_C_017_v1,L2_C_017,C,part_number,"[""GK-725"", ""DO-940"", ""DO-940""]","[""GX-725"", ""JQ-100"", ""DX-940"", ""JQ-940""]"
L2_C_017_v1,L2_C_017,C,quantity,"[7, 33, 14]","[7, 35, 33, 14]"
L2_C_017_v1,L2_C_017,C,unit,"[""units"", ""boxes"", ""units""]","[""units"", ""EA"", ""boxes"", ""units""]"
L2_C_017_v1,L2_C_017,C,unit_price,"[61.68, 45.02, 5.29]","[61.68, 30.07, 45.02, 5.29]"
L2_C_017_v1,L2_C_017,C,line_amount,"[431.76, 1485.66, 74.06]","[431.76, 1052.45, 1485.66, 74.06]"
L2_C_018_v1,L2_C_018,C,total_amount,1564.0,1564.98
L2_C_018_v1,L2_C_018,C,part_number,"[""IN-618"", ""DX-830""]","[""IR-618"", ""DX-830""]"
L2_C_018_v1,L2_C_018,C,unit,"[""pcs"", null]","[""boxes"", ""sets""]"
L2_C_019_v1,L2_C_019,C,part_number,"[""DX-618"", ""AX-830"", ""R-940"", ""R-725""]","[""DX-618"", ""AX-830"", ""DX-410"", ""IR-940"", ""BK-725""]"
L2_C_019_v1,L2_C_019,C,quantity,"[26, 31, 28, 10]","[26, 31, 18, 28, 18]"
L2_C_019_v1,L2_C_019,C,unit,"[""sets"", null, ""pcs"", null]","[""sets"", ""pcs"", ""boxes"", ""pcs"", ""boxes""]"
